Россельхозбанк|Java разработчик (Биометрия)|Москва, Полный рабочий день|Фулстек разработчик, Старший (Senior), Java, Java Spring Framework, Angular.js, RabbitMQ, Kubernetes, C++, Agile|2022-11-22T19:03:33+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114624
Лаборатория Касперского|Senior Frontend Developer (TIP)|Москва|Десктоп разработчик, JavaScript, React Native, Redux|2022-11-22T19:03:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113852
Лаборатория Касперского|Intern Python/C++|Москва|Бэкенд разработчик, C++, Python|2022-11-22T19:04:00+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113853
Лаборатория Касперского|Application Security Researcher|Москва|Антифрод аналитик, Обратная разработка, Маркетинговые исследования, Тестирование на проникновение|2022-11-22T19:05:09+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000110432
Россельхозбанк|Ведущий инженер по автотестированию (Java)|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Старший (Senior), Java, Selenium, Тестирование ПО, Автоматизация тестирования|2022-11-22T19:07:11+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114627
Россельхозбанк|Ведущий QA-инженер (ручное тестирование, банковское ПО) Биометрия|Москва, Уфа, Полный рабочий день|Инженер по ручному тестированию, Средний (Middle), Ручное тестирование, Функциональное тестирование, Разработка тест-кейсов, Баг-трекинг|2022-11-22T19:11:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114628
VK|Android-разработчик (СМБ VK Реклама)|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Java, Kotlin, Разработка мобильных приложений, Разработка под Android|2022-11-22T19:27:21+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109961
Future Search|HRD / HR-Director / HRBP / HR Business Partner|Можно удаленно|Директор по персоналу, Старший (Senior), Рекрутмент|2022-11-22T19:32:44+03:00|['100000', '200000', '₽']|https://career.habr.com/vacancies/1000113861
First Line Software|Full Stack PHP Developer|Полный рабочий день, Можно удаленно|Фулстек разработчик, Старший (Senior), PHP, Symfony, JavaScript, React, TypeScript, Angular, Vue.js|2022-11-22T19:34:51+03:00|['null', '4000', '$']|https://career.habr.com/vacancies/1000114630
First Line Software|Golang Full Stack Developer|Будва, Полный рабочий день, Можно удаленно|Фулстек разработчик, Старший (Senior), Golang|2022-11-22T19:34:51+03:00|['4000', '6000', '$']|https://career.habr.com/vacancies/1000114629
Лаборатория Касперского|System Architect (разработка системы активации приложений)|Москва|Десктоп разработчик, Разработка программного обеспечения, .NET, C#, .NET Core|2022-11-22T20:03:28+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114625
Лаборатория Касперского|C# Developer (Updatable Modules CD InfraDev)|Москва|Десктоп разработчик, Разработка программного обеспечения, ASP.NET MVC, .NET, C#, .NET Core|2022-11-22T20:03:28+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114626
Лаборатория Касперского|Аналитик поддержки приложений (KARMA Application Support Group)|Москва|Аналитик технической поддержки, Анализ требований, Техническая поддержка|2022-11-22T20:03:42+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111059
Лаборатория Касперского|Security expert|Москва|Инженер по обеспечению качества, Защита информации|2022-11-22T20:04:35+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113521
МойОфис|UX Design Lead (mobile)|Санкт-Петербург|UI/UX дизайнер, Ведущий (Lead), UI/UX дизайн, Проектирование интерфейсов|2022-11-22T20:06:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114148
Сибур|IOS разработчик|Москва, Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Git, SQL, Java, Swift, Разработка под iOS, Разработка мобильных приложений|2022-11-22T20:11:11+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114179
VK|Продуктовый дизайнер в VK мессенджер|Москва, Полный рабочий день, Можно удаленно|UI/UX дизайнер, Средний (Middle), Figma Design, UI/UX дизайн, Дизайн мобильных приложений, Дизайн продукта|2022-11-22T20:17:40+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114180
ДОМ.РФ|Java Developer|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Spring Boot, Java Spring Framework, Hibernate, Docker, CI/CD, Apache Kafka, RabbitMQ|2022-11-21T14:35:10+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113372
РТ ДомКом|Системный аналитик|Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Системный анализ, Разработка ТЗ, SQL, API Интерфейсы, СУБД InterSystems Cache|2022-11-21T14:35:26+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000103059
Сима-ленд|Lead UX/UI designer|Екатеринбург, Полный рабочий день, Можно удаленно|UI/UX дизайнер, Ведущий (Lead), UI/UX дизайн, Figma Design, Веб-дизайн|2022-11-21T14:35:40+03:00|['150000', 'null', '₽']|https://career.habr.com/vacancies/1000112344
ДОМ.РФ|DevOps инженер|Полный рабочий день, Можно удаленно|Девопс инженер, Старший (Senior), Kubernetes, CI/CD, Docker|2022-11-21T14:41:01+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113406
РТЛабс|Аналитик данных|Москва, Полный рабочий день|Аналитик по данным, Средний (Middle), Python, SQL|2022-11-21T14:46:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108607
Selectel|Менеджер продуктов в команду Биллинга|Санкт-Петербург, Полный рабочий день|Менеджер продукта, Средний (Middle), Управление продуктами|2022-11-21T14:52:36+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114507
Wildberries|Product manager |Полный рабочий день, Можно удаленно|Менеджер продукта, Средний (Middle), Управление проектами, Scrum, Agile|2022-11-21T14:58:32+03:00|['150000', 'null', '₽']|https://career.habr.com/vacancies/1000114506
Авито|Тимлид разработки в команду Support Systems|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Ведущий (Lead), Python, Golang, Управление людьми, Agile, Управление разработкой|2022-11-21T14:58:46+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114505
Авито|Team lead в команду SQL (юнит DBA)|Москва, Полный рабочий день, Можно удаленно|Администратор баз данных, Ведущий (Lead), PostgreSQL, Python, Golang|2022-11-21T14:58:46+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114509
ДОМ.РФ|Frontend разработчик|Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), React, Redux|2022-11-21T15:02:00+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113407
Лаборатория Касперского|Frontend Developer (Corporate Websites)|Москва|Фронтенд разработчик, JavaScript, React Native|2022-11-21T15:05:11+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113401
Иннотех|Автотестировщик|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Средний (Middle), SQL, Java, Selenium, Автоматизация тестирования, TeamCity|2022-11-21T15:07:30+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113412
МТС|Ведущий архитектор [МТС IGA]|Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Старший (Senior), Базы данных|2022-11-21T15:43:51+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113417
GlowByte|Разработчик BI|Москва, Полный рабочий день, Можно удаленно|BI-разработчик, Средний (Middle), Linux, Tableau, PowerBI, Business intelligence, Анализ данных, BI, Визуализация, Fine BI, SQL, Английский язык|2022-11-21T15:44:00+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112674
Лаборатория Касперского|Software Development Engineer in Test (KATA, Python)|Москва|Бэкенд разработчик, Python, Linux|2022-11-21T16:05:30+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113411
Лаборатория Касперского|System Analyst|Москва|Разработчик игр, Системный анализ|2022-11-21T16:05:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113410
Иннотех|"Java-разработчик (Стрим ""Ипотека"")"|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Java, Java Spring Framework|2022-11-21T16:14:52+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113424
Авито| Аналитик данных в команду коммуникаций|Москва, Полный рабочий день, Можно удаленно|Продуктовый аналитик, Python, PostgreSQL|2022-11-21T16:15:09+03:00|['145000', '380000', '₽']|https://career.habr.com/vacancies/1000114520
Outlines Tech|Fullstack developer (зарубежный проект)|Полный рабочий день, Можно удаленно|Фулстек разработчик, Средний (Middle), JavaScript, React, Node.js, NestJS, Next.js, TypeScript, MobX, PostgreSQL, MongoDB, Express|2022-11-21T16:15:38+03:00|['3000', '4000', '€']|https://career.habr.com/vacancies/1000114512
Авито|Аналитик данных в команду репутационной системы|Москва, Полный рабочий день, Можно удаленно|Продуктовый аналитик, Python, PostgreSQL|2022-11-21T16:18:40+03:00|['145000', '380000', '₽']|https://career.habr.com/vacancies/1000114522
Авито|Руководитель DS команды направления Репутационная система|Москва, Полный рабочий день, Можно удаленно|Учёный по данным, Python, Высоконагруженные системы|2022-11-21T16:24:11+03:00|['330000', 'null', '₽']|https://career.habr.com/vacancies/1000114524
СберМаркет|Perfomance QA|Полный рабочий день, Можно удаленно|Инженер по производительности, Старший (Senior), Apache JMeter, Prometheus, Apache Kafka|2022-11-21T16:24:50+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114523
ДОМ.РФ|Frontend разработчик (React)|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), React, Redux, TypeScript, Webpack|2022-11-21T16:25:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113426
ДОМ.РФ|Java-разработчик (АПИКС)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Java, ООП, Java Spring Framework|2022-11-21T16:25:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113423
ДОМ.РФ|Руководитель IT проектов|Москва|Менеджер проекта, Старший (Senior), Управление проектами, Agile, Построение команды, Бюджетирование проектов|2022-11-21T16:25:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113425
MCC Tomsk| Начинающий Full Stack мобильный разработчик (React/C#)|Томск, Полный рабочий день|Фулстек разработчик, Младший (Junior), React Native, React, TypeScript, C#, ASP.NET, Английский язык|2022-11-24T11:41:34+03:00|['40000', 'null', '₽']|https://career.habr.com/vacancies/1000102975
МТС|Старший инженер|Можно удаленно|Инженер технической поддержки, Linux, Python, Bash, PostgreSQL, Ansible|2022-11-24T11:41:36+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114317
Магнит|Android developer|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Средний (Middle), Kotlin, Java, Android SDK, MVVM, Clean Architecture|2022-11-24T11:47:25+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114707
МТС|Ведущий системный аналитик [МТС Секретарь]|Москва, Полный рабочий день|Системный аналитик, Старший (Senior), Информационные технологии|2022-11-24T11:48:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112428
VK|Технический писатель в Tarantool|Москва, Полный рабочий день, Можно удаленно|Технический писатель, Старший (Senior), Git, Техническая документация, Английский язык|2022-11-24T11:48:45+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107379
Ростелеком|Разработчик Битрикс|Полный рабочий день, Можно удаленно|Фулстек разработчик, Младший (Junior), PHP, 1С-Битрикс, Битрикс24, MySQL|2022-11-24T11:49:16+03:00|['null', '100000', '₽']|https://career.habr.com/vacancies/1000113614
МТС|Middle DevOps [МТС Строки]|Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), Docker|2022-11-24T11:51:21+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114323
Корпорация «Синергия»|Frontend developer (Vue.js)|Полный рабочий день, Можно удаленно|Фронтенд разработчик, PHP, Vue.js|2022-11-24T11:52:54+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000080885
МТС|Старший инженер (Enablement platform)|Москва, Санкт-Петербург, Краснодар, Полный рабочий день|Инженер технической поддержки, Linux, Docker, Kubernetes|2022-11-24T11:53:22+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114325
МТС|Golang developer Senior [SSP]|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Golang|2022-11-24T11:53:22+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114326
Т1 Консалтинг|Ведущий системный аналитик (мобильное приложение)|Москва, Полный рабочий день|Системный аналитик, BPMN, UML, XML, REST|2022-11-24T11:53:22+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109699
Т1 Консалтинг|Golang разработчик|Москва, Санкт-Петербург, Воронеж, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Git, PostgreSQL, Docker, Elasticsearch, Kanban, Apache Kafka, ClickHouse|2022-11-24T11:53:22+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109697
Сбер|Java developer |Иннополис, Полный рабочий день|Бэкенд разработчик, Младший (Junior), Java, Apache Hadoop, Java SE, ETL|2022-11-24T11:58:47+03:00|['70000', 'null', '₽']|https://career.habr.com/vacancies/1000111643
Т1 Консалтинг|Системный аналитик (МКБ)|Можно удаленно|Системный аналитик, Управление проектами, REST, SOAP|2022-11-24T11:59:37+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000109700
Mathshub| Преподаватель “Программирование на Python”|Неполный рабочий день, Можно удаленно|Инженер по данным, Старший (Senior), Python, Django, Git, MySQL, Docker, ООП|2022-11-24T11:59:43+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113948
Иннотех|"Системный аналитик в команду ""Интернет Банк КИБ"""|Полный рабочий день, Можно удаленно|Системный аналитик, Старший (Senior), REST, SOAP, XML|2022-11-24T12:03:57+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113617
Лаборатория Касперского|Senior Developer С++ (KICS)|Москва|Десктоп разработчик, C++|2022-11-24T12:04:43+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113942
Иннотех|"Системный аналитик ""Зарубежные филиалы"""|Полный рабочий день, Можно удаленно|Системный аналитик, Старший (Senior), Английский язык, Apache Kafka|2022-11-24T12:06:44+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113618
Иннотех|"Архитектор в команду ""Интернет Банк КИБ - ДБО 2.0"""|Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Старший (Senior), Java, Spring Boot, Kubernetes, Apache Kafka, SQL|2022-11-24T12:10:34+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113619
МТС|Ведущий инженер [Центр поддержки систем контактных центров]|Москва, Нижний Новгород, Полный рабочий день, Можно удаленно|Инженер технической поддержки, Средний (Middle), SQL, SIP, HTTP, Windows API, Linux|2022-11-24T12:11:59+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114330
Иннотех|"Архитектор решений в команду ""Развитие транзакционных продуктов"""|Полный рабочий день, Можно удаленно|Системный аналитик, Старший (Senior), REST, Apache Kafka, SOAP, BPMN, UML, Системный анализ|2022-11-24T12:16:23+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113620
Иннотех|ИТ-лидер команды тестирования (проект ДБО 2.0)|Полный рабочий день, Можно удаленно|Инженер по обеспечению качества, Старший (Senior), Тестирование ПО, Управление людьми, Управление проектами, Scrum, Jira|2022-11-24T12:23:03+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113621
TINKOFF|Аналитик по информационной безопасности|Москва, Полный рабочий день|Инженер по безопасности, Старший (Senior), Информационная безопасность|2022-11-24T12:27:03+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113016
TINKOFF|Аналитик DLP|Москва, Полный рабочий день|Инженер по безопасности, Python, SQL|2022-11-24T12:27:05+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113021
YADRO|Software engineer (C/C++)/Инженер-разработчик C/C++ (Network OS)|Москва, Санкт-Петербург, Нижний Новгород, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), C++, Linux, Разработка программного обеспечения|2022-11-24T12:27:09+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113028
О’КЕЙ|Руководитель группы Axapta (направление Финансы)|Полный рабочий день, Можно удаленно|Системный аналитик, Ведущий (Lead), Управление людьми, Axapta, Разработка ТЗ, Оптимизация бизнес-процессов, Управление бизнес-процессами|2022-11-08T17:25:38+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000107895
LenKep Recruitment|Специалист по аналитике/конфигурации Террасофт CREATIO|Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Creatio CRM, Внедрение CRM, Описание бизнес-процессов, Моделирование, Бизнес аналитика, Системная аналитика, BPMN, Системный анализ, Техническая документация|2022-11-08T17:29:31+03:00|['150000', '200000', '₽']|https://career.habr.com/vacancies/1000113846
NAUMEN|Старший аналитик сопровождения Naumen Erudite|Полный рабочий день, Можно удаленно|Аналитик технической поддержки, Средний (Middle), SQL, Python, RESTful API|2022-11-08T17:46:30+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113847
Звук|Senior QA engineer|Москва, Полный рабочий день, Можно удаленно|Инженер по обеспечению качества, Старший (Senior), Тестирование API, Ручное тестирование, Автоматизация тестирования, Kotlin, Java|2022-11-08T17:49:25+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111924
СберЗдоровье|DevOps Engineer|Полный рабочий день, Можно удаленно|Девопс инженер, Средний (Middle), Docker, Kubernetes, CI/CD|2022-11-08T17:50:17+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000104750
Звук|Senior Frontend Developer|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), JavaScript, MobX, React, Node.js|2022-11-08T17:51:33+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111930
Звук|System Analyst|Москва, Полный рабочий день, Можно удаленно|Системный аналитик, Средний (Middle), Системная аналитика, Системный анализ, BPMN, UML|2022-11-08T17:52:28+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111928
СберЗдоровье|Senior Frontend react developer (PWA приложение)|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), React, JavaScript, PWA|2022-11-08T17:53:05+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000104866
СберЗдоровье|QA Engineer/ Инженер по тестированию (remote)|Полный рабочий день, Можно удаленно|Инженер по ручному тестированию, Средний (Middle), Ручное тестирование, Тестирование API, Разработка тест-кейсов|2022-11-08T17:55:43+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000094159
"Хоро|Школа"|Senior QA (Manual+Automation)|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Старший (Senior), Python, REST, Тестирование API, Ручное тестирование, Разработка тест-кейсов|2022-11-08T18:41:23+03:00|['220000', '300000', '₽']|https://career.habr.com/vacancies/1000113856
Банки.ру|Java developer|Можно удаленно|Бэкенд разработчик, Старший (Senior), Java, Docker, RabbitMQ, PostgreSQL, Redis, Kubernetes, Базы данных|2022-11-08T18:46:30+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113858
Банки.ру|PHP developer (Symfony)|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), PHP, PostgreSQL, MongoDB, Symfony, RabbitMQ, Redis, Docker, CI/CD, Kubernetes, SQL|2022-11-08T18:54:20+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113859
"Хоро|Школа"|Системный аналитик|Полный рабочий день, Можно удаленно|Системный аналитик, Старший (Senior), Системная аналитика, Системный анализ, UML|2022-11-08T18:57:37+03:00|['250000', '350000', '₽']|https://career.habr.com/vacancies/1000113860
X Group|Senior PHP (Laravel) Backend Developer|Лимассол, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), PHP, Laravel, MySQL, Git, SQL, Redis|2022-11-08T20:04:32+03:00|['3500', '5000', '€']|https://career.habr.com/vacancies/1000113737
Sibdev|IT-рекрутёр|Красноярск, Полный рабочий день, Можно удаленно|Менеджер по найму, Подбор специалистов, Проведение интервью|2022-11-08T20:27:10+03:00|['40000', '80000', '₽']|https://career.habr.com/vacancies/1000113862
Wildberries|Senior QA automation engineer|Москва, Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Старший (Senior), Java, Golang|2022-11-08T20:43:13+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113864
Wildberries|Senior Fullstack developer в коману антифрод-решений|Москва, Полный рабочий день, Можно удаленно|Фулстек разработчик, Старший (Senior), React, Django, Python, ClickHouse|2022-11-08T20:45:43+03:00|['300000', '350000', '₽']|https://career.habr.com/vacancies/1000113865
Wildberries|Middle Golang-developer в Payment Processing|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Средний (Middle), Golang|2022-11-08T20:47:53+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113866
СберМаркет|Senior Frontend разработчик в команду аутентификации и авторизации|Москва, Полный рабочий день, Можно удаленно|Фронтенд разработчик, Старший (Senior), React, Redux, JavaScript, TypeScript|2022-11-08T21:16:04+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108277
Stakewolle|Fullstack developer|Полный рабочий день, Можно удаленно|Фулстек разработчик, Средний (Middle), Grafana, Prometheus, Zabbix, Администрирование Linux|2022-11-08T23:15:01+03:00|['60000', 'null', '₽']|https://career.habr.com/vacancies/1000113869
Floship| QA Тестировщик - Ручное тестирование|Полный рабочий день, Можно удаленно|Инженер по ручному тестированию, Младший (Junior), Тестирование сайтов, Ручное тестирование, Баг-трекинг, Регрессионное тестирование, Разработка тест-кейсов, Python, AWS, Git, Jira|2022-11-09T03:57:02+03:00|['null', '900', '$']|https://career.habr.com/vacancies/1000044774
Ваш инвестор|Python developer/ разработчик|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Python, SQL, ClickHouse, MySQL, PostgreSQL, NoSQL, Базы данных, GitLab, GitHub, Django|2022-11-09T05:27:19+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113809
Auriga|Middle/Senior Automation QA (Python)|Москва, Полный рабочий день|Инженер по автоматизации тестирования, Средний (Middle), Python, Linux|2022-11-09T07:09:55+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113870
Ваш инвестор|Ведущий программист 1С|Полный рабочий день, Можно удаленно|Программист 1С, Ведущий (Lead), Разработка под 1С, Оптимизация кода, Просмотр кода, Построение команды|2022-11-09T07:40:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000113871
РобоФинанс|Team Lead Mobile (remote)|Полный рабочий день, Можно удаленно|Разработчик мобильных приложений, Ведущий (Lead), Swift, Kotlin, Разработка мобильных приложений, Разработка под Android, Разработка под iOS|2022-11-09T08:37:29+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000110638
Сбер|Системный аналитик|Санкт-Петербург, Полный рабочий день|Системный аналитик, Java, Java Spring Framework, Шаблон проектирования, HTTP, SOAP, DevOps|2022-11-25T23:28:10+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112744
VK|Golang-разработчик (VK Teams)|Москва, Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Golang|2022-11-25T23:39:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112747
VK|Teamlead C++ (QT)|Москва, Полный рабочий день, Можно удаленно|Десктоп разработчик, Ведущий (Lead), C++ boost, Qt|2022-11-25T23:39:14+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112745
Лаборатория Касперского|Developer (KICS)|Москва|Десктоп разработчик, Разработка программного обеспечения, .NET, C#|2022-11-26T01:03:32+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000114777
Сбер|QA engineer (нагрузочное тестирование)|Санкт-Петербург, Полный рабочий день|Инженер по обеспечению качества, Младший (Junior), Java, Apache JMeter, Нагрузочное тестирование|2022-11-26T06:27:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112293
Сбер|Qlik Sense аналитик/разработчик|Москва, Полный рабочий день|Аналитик по данным, Средний (Middle), Qlik Sense, Анализ данных, Jenkins|2022-11-26T06:27:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112300
Сбер|Системный аналитик middle (АБС Индийского филиала)|Москва, Полный рабочий день|Системный аналитик, Средний (Middle), Системный анализ, BPMN, Управление требованиями к ПО, UML, Анализ требований, Системная аналитика, Проектирование информационных систем, Техническая документация|2022-11-26T06:27:31+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112301
Сбер|Senior/Middle Frontend разработчик (АБС для Индийского филиала)|Москва|Фронтенд разработчик, Средний (Middle), JavaScript, React, TypeScript, Redux, Webpack|2022-11-26T06:27:32+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112303
Сбер|Data-инженер (проект SberID)|Москва|Аналитик по данным, Старший (Senior), Scala, Apache Hadoop|2022-11-26T06:27:32+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000112313
Т1 Интеграция|Системный архитектор|Москва, Полный рабочий день|Архитектор программного обеспечения, Средний (Middle), Информационная архитектура, Информационные технологии, Создание архитектуры проектов|2022-11-26T08:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000099508
Группа «Самолет»|Руководитель разработки (ТехЛид) Python/Django|Полный рабочий день, Можно удаленно|Бэкенд разработчик, Старший (Senior), Python, Django, PostgreSQL|2022-11-26T08:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111142
Группа «Самолет»|DevOps инженер|Полный рабочий день, Можно удаленно|Девопс инженер, Старший (Senior), DevOps, Terraform, Prometheus, Grafana, Kubernetes, Docker, CI/CD, PostgreSQL, GitLab|2022-11-26T08:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111143
Группа «Самолет»|Аналитик (Дирекция Закупок)|Полный рабочий день, Можно удаленно|Бизнес-аналитик, Средний (Middle), Microsoft Excel, PowerBI, Microsoft PowerPoint, Python, Tableau|2022-11-26T08:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111144
Группа «Самолет»|Менеджер направления (Дирекция закупок)|Полный рабочий день, Можно удаленно|Аналитик продаж, Старший (Senior), Python, SQL, Microsoft Excel, PowerBI, Microsoft PowerPoint|2022-11-26T08:27:56+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111145
Rubius|"Sales Manager, Senior (IT, B2B) | Старший менеджер по продажам уровня (IT, B2B)"|Полный рабочий день, Можно удаленно|Менеджер по продажам, Старший (Senior), B2B, Продажи|2022-11-26T09:10:32+03:00|['100000', 'null', '₽']|https://career.habr.com/vacancies/1000113683
Магнит|Технический архитектор (ЭДО, SAP)|Полный рабочий день, Можно удаленно|Архитектор программного обеспечения, Старший (Senior), SAP, Разработка решений по интеграции|2022-11-26T09:27:04+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108393
Магнит|DevOps инженер|Полный рабочий день, Можно удаленно|Девопс инженер, Kubernetes|2022-11-26T09:27:06+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000108394
РТЛабс|Senior QA Automation engineer|Полный рабочий день, Можно удаленно|Инженер по автоматизации тестирования, Старший (Senior), Linux, PostgreSQL, Java, Java Spring Framework, Docker, Kubernetes, Spring Boot, Selenium, Selenide, REST Assured|2022-11-26T09:27:07+03:00|['null', 'null', 'null']|https://career.habr.com/vacancies/1000111384
